#رقم,مشكول,صنف,أصل,جنس,عدد
5525,مُتَعَرِّقٌ,فاعل,تَعَرَّقَ,مذكر,مفرد
6404,مُعْرِقٌ,فاعل,أَعْرَقَ,مذكر,مفرد
2805,مُعَرْقِلٌ,فاعل,عَرْقَلَ,مذكر,مفرد
5526,مُتَعَرْقِلٌ,فاعل,تَعَرْقَلَ,مذكر,مفرد
2715,مُعَارِكٌ,فاعل,عَارَكَ,مذكر,مفرد
4930,عَارِكٌ,فاعل,عَرَكَ,مذكر,مفرد
5503,مُتَعَارِكٌ,فاعل,تَعَارَكَ,مذكر,مفرد
6393,مُعْتَرِكٌ,فاعل,اِعْتَرَكَ,مذكر,مفرد
2806,عَارِمٌ,فاعل,عَرِمَ,مذكر,مفرد
2807,عَرَمَةٌ,,,,جمع
2808,عَوَارِمٌ,,,,جمع
2809,عَرَمَةٌ,,,,جمع
2813,عُرْيَانٌ,فاعل,عَرِيَ,مذكر,مفرد
2814,عُرَاةٌ,,,,جمع
2815,عَوَارِي,,,,جمع
2810,عَارِي,فاعل,عَرِيَ,مذكر,مفرد
2811,عُرَاةٌ,,,,جمع
2812,عَوَارِي,,,,جمع
2816,عَازِبٌ,فاعل,عَزَبَ,مذكر,مفرد
2817,عُزََّابٌ,,,,جمع
2818,عَزَلَةٌ,,,,جمع
2819,عَوَازِبٌ,,,,جمع
2820,عَزَبَةٌ,,,,جمع
5527,مُتَعَزِّبٌ,فاعل,تَعَزَّبَ,مذكر,مفرد
6405,مُعْزِبٌ,فاعل,أَعْزَبَ,مذكر,مفرد
4931,عَازِرٌ,فاعل,عَزَرَ,مذكر,مفرد
6406,مُعَزِّرٌ,فاعل,عَزَّرَ,مذكر,مفرد
523,مُعِزٌّ,فاعل,أَعَزَّ,مذكر,مفرد
2821,مُعَزِّزٌ,فاعل,عَزَّزَ,مذكر,مفرد
5528,مُتَعَزِّزٌ,فاعل,تَعَزَّزَ,مذكر,مفرد
2822,عَازِفٌ,فاعل,عَزَفَ,مذكر,مفرد
2823,عَوَازِفٌ,,,,جمع
2824,عُزََّافٌ,,,,جمع
2825,عَزَفَةٌ,,,,جمع
6407,مُعَزِّفٌ,فاعل,عَزَّفَ,مذكر,مفرد
508,مُعْتَزِلٌ,فاعل,اِعْتَزَلَ,مذكر,مفرد
704,مُنْعَزِلٌ,فاعل,اِنْعَزَلَ,مذكر,مفرد
2826,عَازِلٌ,فاعل,عَزَلَ,مذكر,مفرد
2827,عَوَازِلُ,,,,جمع
2828,عُزََّالٌ,,,,جمع
2829,عَوَاشِقٌ,,,,جمع
5504,مُتَعَازِلٌ,فاعل,تَعَازَلَ,مذكر,مفرد
2830,عَازِمٌ,فاعل,عَزَمَ,مذكر,مفرد
2831,عَوَازِمٌ,,,,جمع
2832,عُزََّامٌ,,,,جمع
2833,عَزَمَةٌ,,,,جمع
6394,مُعْتَزِمٌ,فاعل,اِعْتَزَمَ,مذكر,مفرد
6408,مُعَزِّمٌ,فاعل,عَزَّمَ,مذكر,مفرد
2834,مُعَزِّي,فاعل,عَزَّى,مذكر,مفرد
524,مُعْسِرٌ,فاعل,أَعْسَرَ,مذكر,مفرد
4932,عَاسِرٌ,فاعل,عَسَرَ,مذكر,مفرد
5529,مُتَعَسِّرٌ,فاعل,تَعَسَّرَ,مذكر,مفرد
4933,عَاسِفٌ,فاعل,عَسَفَ,مذكر,مفرد
5530,مُتَعَسِّفٌ,فاعل,تَعَسَّفَ,مذكر,مفرد
6409,مُعَسْكِرٌ,فاعل,عَسْكَرَ,مذكر,مفرد
4934,عَاسِلٌ,فاعل,عَسَلَ,مذكر,مفرد
6410,مُعَسِّلٌ,فاعل,عَسَّلَ,مذكر,مفرد
525,مُعْشِبٌ,فاعل,أَعْشَبَ,مذكر,مفرد
2835,عَاشِبٌ,فاعل,عَشِبَ,مذكر,مفرد
2836,عَوَاشِبٌ,,,,جمع
4509,عَاشِرٌ,,عَشَرَ,مذكر,مفرد
5505,مُتَعَاشِرٌ,فاعل,تَعَاشَرَ,مذكر,مفرد
6383,مُعَاشِرٌ,فاعل,عَاشَرَ,مذكر,مفرد
6411,مُعْشِرٌ,فاعل,أَعْشَرَ,مذكر,مفرد
6412,مُعَشِّشٌ,فاعل,عَشَّشَ,مذكر,مفرد
2837,عَاشِقٌ,فاعل,عَشِقَ,مذكر,مفرد
2838,عُشََّاقٌ,,,,جمع
1082,مُتَعَصِّبٌ,فاعل,تَعَصَّبَ,مذكر,مفرد
2841,عَاصِبٌ,فاعل,عَصِبَ,مذكر,مفرد
2842,عَوَاصِبٌ,,,,جمع
2843,عُصََّابٌ,,,,جمع
2844,عَصَبَةٌ,,,,جمع
4935,عَاصِدٌ,فاعل,عَصَدَ,مذكر,مفرد
2721,مُعَاصِرٌ,فاعل,عَاصَرَ,مذكر,مفرد
2845,عَاصِرٌ,فاعل,عَصَرَ,مذكر,مفرد
2846,عَوَاصِرُ,,,,جمع
2847,عُصََّارٌ,,,,جمع
2848,عَصَرَةٌ,,,,جمع
5531,مُتَعَصِّرٌ,فاعل,تَعَصَّرَ,مذكر,مفرد
6395,مُعْتَصِرٌ,فاعل,اِعْتَصَرَ,مذكر,مفرد
6413,مُعْصِرٌ,فاعل,أَعْصَرَ,مذكر,مفرد
6706,مُنْعَصِرٌ,فاعل,اِنْعَصَرَ,مذكر,مفرد
526,مُعْصِفٌ,فاعل,أَعْصَفَ,مذكر,مفرد
527,مَعَاصِفُ,,,,جمع
2839,عَاصِفٌ,فاعل,عَصَفَ,مذكر,مفرد
2840,عَشَقَةٌ,,,,جمع
509,مُعْتَصِمٌ,فاعل,اِعْتَصَمَ,مذكر,مفرد
4936,عَاصِمٌ,فاعل,عَصَمَ,مذكر,مفرد
6224,مُسْتَعْصِمٌ,فاعل,اِسْتَعْصَمَ,مذكر,مفرد
384,مُسْتَعْصِي,فاعل,اِسْتَعْصَى,مذكر,مفرد
2851,عَاصِي,فاعل,عَصَى,مذكر,مفرد
2852,عُصَاةٌ,,,,جمع
2853,عَوَاصِي,,,,جمع
4937,عَاضِدٌ,فاعل,عَضَدَ,مذكر,مفرد
5506,مُتَعَاضِدٌ,فاعل,تَعَاضَدَ,مذكر,مفرد
6384,مُعَاضِدٌ,فاعل,عَاضَدَ,مذكر,مفرد
528,مُعْضِلٌ,فاعل,أَعْضَلَ,مذكر,مفرد
529,مَعَاضِلُ,,,,جمع
4938,عَاضِلٌ,فاعل,عَضَلَ,مذكر,مفرد
530,مُعْطِبٌ,فاعل,أَعْطَبَ,مذكر,مفرد
2854,عَاطِرٌ,فاعل,عَطِرَ,مذكر,مفرد
2855,عُطُرٌ,,,,جمع
2856,عَوَاطِرٌ,,,,جمع
2857,عُطََّارٌ,,,,جمع
2858,عَطَرَةٌ,,,,جمع
2859,عُفِيٌّ,,,,جمع
2860,عُطُفٌ,,,,جمع
2861,عَطَفَةٌ,,,,جمع
2862,عَوَاطِفٌ,,,,جمع
2863,عُطََّافٌ,,,,جمع
5532,مُتَعَطِّرٌ,فاعل,تَعَطَّرَ,مذكر,مفرد
6414,مُعَطِّرٌ,فاعل,عَطَّرَ,مذكر,مفرد
4939,عَاطِسٌ,فاعل,عَطَسَ,مذكر,مفرد
6415,مُعَطِّسٌ,فاعل,عَطَّسَ,مذكر,مفرد
1083,مُتَعَطِّشٌ,فاعل,تَعَطَّشَ,مذكر,مفرد
6416,مُعْطِشٌ,فاعل,أَعْطَشَ,مذكر,مفرد
1070,مُتَعَاطِفٌ,فاعل,تَعَاطَفَ,مذكر,مفرد
2849,عَاطِفٌ,فاعل,عَطَفَ,مذكر,مفرد
2850,عَوَاصِفُ,,,,جمع
5533,مُتَعَطِّفٌ,فاعل,تَعَطَّفَ,مذكر,مفرد
6225,مُسْتَعْطِفٌ,فاعل,اِسْتَعْطَفَ,مذكر,مفرد
6417,مُعَطِّفٌ,فاعل,عَطَّفَ,مذكر,مفرد
6707,مُنْعَطِفٌ,فاعل,اِنْعَطَفَ,مذكر,مفرد
2864,عَاطِلٌ,فاعل,عَطَلَ,مذكر,مفرد
2865,عَوَاطِلُ,,,,جمع
2866,عُطََّالٌ,,,,جمع
2867,عَطَلَةٌ,,,,جمع
5534,مُتَعَطِّلٌ,فاعل,تَعَطَّلَ,مذكر,مفرد
385,مُسْتَعْطِي,فاعل,اِسْتَعْطَى,مذكر,مفرد
521,مُعْطِي,فاعل,أَعْطَى,مذكر,مفرد
5507,مُتَعَاظِلٌ,فاعل,تَعَاظَلَ,مذكر,مفرد
5536,مُتَعَظِّلٌ,فاعل,تَعَظَّلَ,مذكر,مفرد
1071,مُتَعَاظِمٌ,فاعل,تَعَاظَمَ,مذكر,مفرد
5537,مُتَعَظِّمٌ,فاعل,تَعَظَّمَ,مذكر,مفرد
6226,مُسْتَعْظِمٌ,فاعل,اِسْتَعْظَمَ,مذكر,مفرد
4940,عَافِرٌ,فاعل,عَفَرَ,مذكر,مفرد
5538,مُتَعَفِّرٌ,فاعل,تَعَفَّرَ,مذكر,مفرد
5539,مُتَعَفْرِتٌ,فاعل,تَعَفْرَتَ,مذكر,مفرد
4941,عَافِسٌ,فاعل,عَفَسَ,مذكر,مفرد
1084,مُتَعَفِّفٌ,فاعل,تَعَفَّفَ,مذكر,مفرد
1085,مُتَعَفِّنٌ,فاعل,تَعَفَّنَ,مذكر,مفرد
4942,عَافِنٌ,فاعل,عَفَنَ,مذكر,مفرد
2868,عَافِي,فاعل,عَفَا,مذكر,مفرد
2869,عُقََّابٌ,,,,جمع
2870,عُفَاةٌ,,,,جمع
2871,عَوَافِي,,,,جمع
1072,مُتَعَاقِبٌ,فاعل,تَعَاقَبَ,مذكر,مفرد
1086,مُتَعَقِّبٌ,فاعل,تَعَقَّبَ,مذكر,مفرد
2724,مُعَاقِبٌ,فاعل,عَاقَبَ,مذكر,مفرد
2876,مُعَقِّبٌ,فاعل,عَقَّبَ,مذكر,مفرد
2877,عَاقِبٌ,فاعل,عَقَبَ,مذكر,مفرد
2878,عَوَاقِبٌ,,,,جمع
2879,عَقَلَةٌ,,,,جمع
2880,عَقَبَةٌ,,,,جمع
510,مُعْتَقِدٌ,فاعل,اِعْتَقَدَ,مذكر,مفرد
1073,مُتَعَاقِدٌ,فاعل,تَعَاقَدَ,مذكر,مفرد
2881,عَاقِدٌ,فاعل,عَقَدَ,مذكر,مفرد
2882,عَوَاقِدٌ,,,,جمع
2883,عُقََّادٌ,,,,جمع
2884,عَقَدَةٌ,,,,جمع
5540,مُتَعَقِّدٌ,فاعل,تَعَقَّدَ,مذكر,مفرد
6708,مُنْعَقِدٌ,فاعل,اِنْعَقَدَ,مذكر,مفرد
4943,عَاقِرٌ,فاعل,عَقَرَ,مذكر,مفرد
4944,عَاقِصٌ,فاعل,عَقَصَ,مذكر,مفرد
4945,عَاقِفٌ,فاعل,عَقَفَ,مذكر,مفرد
2872,عَاقٌّ,فاعل,عَقَّ,مذكر,مفرد
2873,عُوََّاقٌ,,,,جمع
2874,عُقََّاقٌ,,,,جمع
2875,عَقَقَةٌ,,,,جمع
1087,مُتَعَقِّلٌ,فاعل,تَعَقَّلَ,مذكر,مفرد
2885,عَاقِلٌ,فاعل,عَقَلَ,مذكر,مفرد
2886,عُقَلَاءُ,,,,جمع
2887,عَوَاقِلُ,,,,جمع
2888,عُقََّالٌ,,,,جمع
2889,عَكَفَةٌ,,,,جمع
4472,مُعْتَقِلٌ,,اِعْتَقَلَ,مذكر,مفرد
6418,مُعْقِلٌ,فاعل,أَعْقَلَ,مذكر,مفرد
4946,عَاقِمٌ,فاعل,عَقَمَ,مذكر,مفرد
2890,مُعَكِّرٌ,فاعل,عَكَّرَ,مذكر,مفرد
4947,عَاكِرٌ,فاعل,عَكَرَ,مذكر,مفرد
4948,عَاكِزٌ,فاعل,عَكَزَ,مذكر,مفرد
706,مُنْعَكِسٌ,فاعل,اِنْعَكَسَ,مذكر,مفرد
2725,مُعَاكِسٌ,فاعل,عَاكَسَ,مذكر,مفرد
2891,عَاكِسٌ,فاعل,عَكَسَ,مذكر,مفرد
2892,عَوَاكِسٌ,,,,جمع
2893,عُكََّاسٌ,,,,جمع
2894,عَكَسَةٌ,,,,جمع
2895,عَاكِفٌ,فاعل,عَكَفَ,مذكر,مفرد
2896,عُكَّفٌ,,,,جمع
2897,عَوَاكِفٌ,,,,جمع
2898,عُكََّافٌ,,,,جمع
6396,مُعْتَكِفٌ,فاعل,اِعْتَكَفَ,مذكر,مفرد
6419,مُعَلِّبٌ,فاعل,عَلَّبَ,مذكر,مفرد
2731,مُعَالِجٌ,فاعل,عَالَجَ,مذكر,مفرد
4949,عَالِجٌ,فاعل,عَلَجَ,مذكر,مفرد
5508,مُتَعَالِجٌ,فاعل,تَعَالَجَ,مذكر,مفرد
5541,مُتَعَلِّفٌ,فاعل,تَعَلَّفَ,مذكر,مفرد
1088,مُتَعَلِّقٌ,فاعل,تَعَلَّقَ,مذكر,مفرد
2902,مُعَلِّقٌ,فاعل,عَلَّقَ,مذكر,مفرد
4950,عَالِقٌ,فاعل,عَلَقَ,مذكر,مفرد
6420,مُعَلْقِمٌ,فاعل,عَلْقَمَ,مذكر,مفرد
4951,عَالِكٌ,فاعل,عَلَكَ,مذكر,مفرد
6421,مُعَلِّكٌ,فاعل,عَلَّكَ,مذكر,مفرد
2903,مُعَلِّلٌ,فاعل,عَلَّلَ,مذكر,مفرد
2904,مُعَلِّلٌ,فاعل,عَلَّلَ,مذكر,مفرد
5542,مُتَعَلِّلٌ,فاعل,تَعَلَّلَ,مذكر,مفرد
1089,مُتَعَلِّمٌ,فاعل,تَعَلَّمَ,مذكر,مفرد
2905,مُعَلِّمٌ,فاعل,عَلَّمَ,مذكر,مفرد
2906,عَالِمٌ,فاعل,عَلِمَ,مذكر,مفرد
2907,عُلَمَاءُ,,,,جمع
2908,عَوَالِمٌ,,,,جمع
2909,عُلََّامٌ,,,,جمع
2910,عَلَمَةٌ,,,,جمع
5509,مُتَعَالِمٌ,فاعل,تَعَالَمَ,مذكر,مفرد
6227,مُسْتَعْلِمٌ,فاعل,اِسْتَعْلَمَ,مذكر,مفرد
532,مُعْلِنٌ,فاعل,أَعْلَنَ,مذكر,مفرد
2911,عَالِنٌ,فاعل,عَلَنَ,مذكر,مفرد
2912,عَوَالِنٌ,,,,جمع
1074,مُتَعَالِي,فاعل,تَعَالَى,مذكر,مفرد
2899,عَالِي,فاعل,عَلاَ,مذكر,مفرد
2900,عُلَاةٌ,,,,جمع
2901,عَوَالِي,,,,جمع
513,مُعْتَمِدٌ,فاعل,اِعْتَمَدَ,مذكر,مفرد
1090,مُتَعَمِّدٌ,فاعل,تَعَمَّدَ,مذكر,مفرد
4952,عَامِدٌ,فاعل,عَمَدَ,مذكر,مفرد
6422,مُعْمِدٌ,فاعل,أَعْمَدَ,مذكر,مفرد
386,مُسْتَعْمِرٌ,فاعل,اِسْتَعْمَرَ,مذكر,مفرد
514,مُعْتَمِرٌ,فاعل,اِعْتَمَرَ,مذكر,مفرد
2915,مُعَمِّرٌ,فاعل,عَمَّرَ,مذكر,مفرد
2916,عَامِرٌ,فاعل,عَمَرَ,مذكر,مفرد
2917,عَوَامِرٌ,,,,جمع
2918,عُمََّارٌ,,,,جمع
2919,عُنََّادٌ,,,,جمع
2920,عَمَرَةٌ,,,,جمع
4953,عَامِشٌ,فاعل,عَمَشَ,مذكر,مفرد
5543,مُتَعَمِّقٌ,فاعل,تَعَمَّقَ,مذكر,مفرد
6423,مُعْمِقٌ,فاعل,أَعْمَقَ,مذكر,مفرد
9,عَامِلٌ,فاعل,,مذكر,مفرد
10,عَوَامِلُ,فاعل,,,جمع
11,عُمََّالٌ,فاعل,,,جمع
387,مُسْتَعْمِلٌ,فاعل,اِسْتَعْمَلَ,مذكر,مفرد
2921,عَامِلٌ,فاعل,عَمِلَ,مذكر,مفرد
2922,عُمََّالٌ,,,,جمع
2923,عَمَلَةٌ,,,,جمع
2924,عَوَامِلٌ,,,,جمع
5510,مُتَعَامِلٌ,فاعل,تَعَامَلَ,مذكر,مفرد
6385,مُعَامِلٌ,فاعل,عَامَلَ,مذكر,مفرد
2913,عَامٌّ,فاعل,عَمَّ,مذكر,مفرد
2914,عُوََّامٌ,,,,جمع
2925,مُعَمِّمٌ,فاعل,عَمَّمَ,مذكر,مفرد
4954,عَامِهٌ,فاعل,عَمَهَ,مذكر,مفرد
533,مُعْمِي,فاعل,أَعْمَى,مذكر,مفرد
6424,مُعَنْبِرٌ,فاعل,عَنْبَرَ,مذكر,مفرد
1091,مُتَعَنِّتٌ,فاعل,تَعَنَّتَ,مذكر,مفرد
2734,مُعَانِدٌ,فاعل,عَانَدَ,مذكر,مفرد
2926,عَانِدٌ,فاعل,عَنَدَ,مذكر,مفرد
2927,عُنَّدٌ,,,,جمع
2928,عَوَانِدُ,,,,جمع
5511,مُتَعَانِدٌ,فاعل,تَعَانَدَ,مذكر,مفرد
4955,عَانِزٌ,فاعل,عَنَزَ,مذكر,مفرد
2931,عَانِسٌ,فاعل,عَنَسَ,مذكر,مفرد
2932,عَوَانِسُ,,,,جمع
2933,عُنََّاسٌ,,,,جمع
2934,عَنَسَةٌ,,,,جمع
2935,مُعَنِّفٌ,فاعل,عَنَّفَ,مذكر,مفرد
515,مُعْتَنِقٌ,فاعل,اِعْتَنَقَ,مذكر,مفرد
4956,عَانِقٌ,فاعل,عَنَقَ,مذكر,مفرد
5512,مُتَعَانِقٌ,فاعل,تَعَانَقَ,مذكر,مفرد
6386,مُعَانِقٌ,فاعل,عَانَقَ,مذكر,مفرد
6425,مُعَنْوِنٌ,فاعل,عَنْوَنَ,مذكر,مفرد
516,مُعْتَنِي,فاعل,اِعْتَنَى,مذكر,مفرد
1092,مُتَعَهِّدٌ,فاعل,تَعَهَّدَ,مذكر,مفرد
4957,عَاهِدٌ,فاعل,عَهِدَ,مذكر,مفرد
5513,مُتَعَاهِدٌ,فاعل,تَعَاهَدَ,مذكر,مفرد
6387,مُعَاهِدٌ,فاعل,عَاهَدَ,مذكر,مفرد
2936,عَاهِرٌ,فاعل,عَهَرَ,مذكر,مفرد
2937,عُهََّارٌ,,,,جمع
2938,عَوَاهِرُ,,,,جمع
2939,غَاصَةٌ,,,,جمع
77,عَاهِلٌ,فاعل,,مذكر,مفرد
78,عَوَاهِلُ,فاعل,,,جمع
79,عُهَّلٌ,فاعل,,,جمع
534,مُعْوَجٌّ,فاعل,اِعْوَجَّ,مذكر,مفرد
5544,مُتَعَوِّجٌ,فاعل,تَعَوَّجَ,مذكر,مفرد
191,مُعْتَادٌ,فاعل,اِعْتَادَ,مذكر,مفرد
499,مُعِيدٌ,فاعل,أَعَادَ,مذكر,مفرد
2711,عَائِدٌ,فاعل,عَادَ,مذكر,مفرد
2712,عَوَائِدُ,,,,جمع
2735,مُعَاوِدٌ,فاعل,عَاوَدَ,مذكر,مفرد
5545,مُتَعَوِّدٌ,فاعل,تَعَوَّدَ,مذكر,مفرد
5546,مُتَعَوِّذٌ,فاعل,تَعَوَّذَ,مذكر,مفرد
378,مُسْتَعِيرٌ,فاعل,اِسْتَعَارَ,مذكر,مفرد
6426,مُعْوِرٌ,فاعل,أَعْوَرَ,مذكر,مفرد
535,مُعْوِزٌ,فاعل,أَعْوَزَ,مذكر,مفرد
2716,عَائِزٌ,فاعل,عَازَ,مذكر,مفرد
2717,عَوَائِزُ,,,,جمع
2929,مُعَوِّضٌ,فاعل,عَوَّضَ,مذكر,مفرد
2930,عَنَدَةٌ,,,,جمع
2722,عَائِقٌ,فاعل,عَاقَ,مذكر,مفرد
2723,عَوَائِقُ,,,,جمع
6427,مُعَوِّقٌ,فاعل,عَوَّقَ,مذكر,مفرد
501,مُعِيلٌ,فاعل,أَعَالَ,مذكر,مفرد
2726,عَائِلٌ,فاعل,عَالَ,مذكر,مفرد
2727,عَالَةٌ,,,,جمع
2728,عُيَّلٌ,,,,جمع
6428,مُعَوِّلٌ,فاعل,عَوَّلَ,مذكر,مفرد
6429,مُعَوْلِمٌ,فاعل,عَوْلَمَ,مذكر,مفرد
2732,عَائِمٌ,فاعل,عَامَ,مذكر,مفرد
2733,عَوَائِمٌ,,,,جمع
1075,مُتَعَاوِنٌ,فاعل,تَعَاوَنَ,مذكر,مفرد
2736,مُعَاوِنٌ,فاعل,عَاوَنَ,مذكر,مفرد
2940,عَاوِي,فاعل,عَوَى,مذكر,مفرد
2709,عَائِبٌ,فاعل,عَابَ,مذكر,مفرد
2710,عَوَائِبٌ,,,,جمع
5514,مُتَعَايِبٌ,فاعل,تَعَايَبَ,مذكر,مفرد
6430,مُعَيِّبٌ,فاعل,عَيَّبَ,مذكر,مفرد
2737,مُعَايِرٌ,فاعل,عَايَرَ,مذكر,مفرد
5515,مُتَعَايِرٌ,فاعل,تَعَايَرَ,مذكر,مفرد
1093,مُتَعَيِّشٌ,فاعل,تَعَيَّشَ,مذكر,مفرد
2718,عَائِشٌ,فاعل,عَاشَ,مذكر,مفرد
2719,عَيْلَى,,,,جمع
2720,عَوَائِشٌ,,,,جمع
5516,مُتَعَايِشٌ,فاعل,تَعَايَشَ,مذكر,مفرد
6388,مُعَايِشٌ,فاعل,عَايَشَ,مذكر,مفرد
500,مُعِيقٌ,فاعل,أَعَاقَ,مذكر,مفرد
502,مُعِينٌ,فاعل,أَعَانَ,مذكر,مفرد
2738,مُعَايِنٌ,فاعل,عَايَنَ,مذكر,مفرد
2739,عَبَدَةٌ,,,,جمع
2740,عَوَابِئٌ,,,,جمع
2741,عُبََّاءٌ,,,,جمع
2742,عَبَأَةٌ,,,,جمع
2961,غَابِرٌ,فاعل,غَبَرَ,مذكر,مفرد
2962,غُبَّرٌ,,,,جمع
2963,غَوَابِرٌ,,,,جمع
2964,غُبََّارٌ,,,,جمع
2965,غَبَرَةٌ,,,,جمع
6434,مُغْبِرٌ,فاعل,أَغْبَرَ,مذكر,مفرد
537,مُغْتَبِطٌ,فاعل,اِغْتَبَطَ,مذكر,مفرد
5547,مُتَغَابِطٌ,فاعل,تَغَابَطَ,مذكر,مفرد
5548,مُتَغَابِنٌ,فاعل,تَغَابَنَ,مذكر,مفرد
2959,غَادِرٌ,فاعل,غَدَرَ,مذكر,مفرد
6431,مُغَادِرٌ,فاعل,غَادَرَ,مذكر,مفرد
4958,غَادِقٌ,فاعل,غَدَقَ,مذكر,مفرد
2966,غَادِي,فاعل,غَدَا,مذكر,مفرد
2967,غُدَاةٌ,,,,جمع
2968,غَوَادِي,,,,جمع
2969,غَرَزَةٌ,,,,جمع
2970,غُدََّارٌ,,,,جمع
2971,غَوَادِرٌ,,,,جمع
2972,غَدَرَةٌ,,,,جمع
2973,مُغَذِّي,فاعل,غَذَّى,مذكر,مفرد
75,غَارِبٌ,فاعل,,مذكر,مفرد
76,غَوَارِبُ,فاعل,,,جمع
538,مُغْتَرِبٌ,فاعل,اِغْتَرَبَ,مذكر,مفرد
5552,مُتَغَرِّبٌ,فاعل,تَغَرَّبَ,مذكر,مفرد
6228,مُسْتَغْرِبٌ,فاعل,اِسْتَغْرَبَ,مذكر,مفرد
6439,مُغْرِبٌ,فاعل,أَغْرَبَ,مذكر,مفرد
2974,مُغَرْبِلٌ,فاعل,غَرْبَلَ,مذكر,مفرد
2975,مُغَرِّدٌ,فاعل,غَرَّدَ,مذكر,مفرد
5553,مُتَغَرِّدٌ,فاعل,تَغَرَّدَ,مذكر,مفرد
6440,مُغَرِّرٌ,فاعل,غَرَّرَ,مذكر,مفرد
2976,غَارِزٌ,فاعل,غَرَزَ,مذكر,مفرد
2977,غَوَارِزٌ,,,,جمع
2978,غُرََّازٌ,,,,جمع
2979,غَوَاسِقٌ,,,,جمع
6709,مُنْغَرِزٌ,فاعل,اِنْغَرَزَ,مذكر,مفرد
4959,غَارِسٌ,فاعل,غَرَسَ,مذكر,مفرد
6710,مُنْغَرِسٌ,فاعل,اِنْغَرَسَ,مذكر,مفرد
543,مُغْرِضٌ,فاعل,أَغْرَضَ,مذكر,مفرد
4960,غَارِضٌ,فاعل,غَرَضَ,مذكر,مفرد
5554,مُتَغَرْغِرٌ,فاعل,تَغَرْغَرَ,مذكر,مفرد
4961,غَارِفٌ,فاعل,غَرَفَ,مذكر,مفرد
6435,مُغْتَرِفٌ,فاعل,اِغْتَرَفَ,مذكر,مفرد
389,مُسْتَغْرِقٌ,فاعل,اِسْتَغْرَقَ,مذكر,مفرد
2980,غَارِقٌ,فاعل,غَرَقَ,مذكر,مفرد
2981,غَرْقَى,,,,جمع
2982,غَوَارِقٌ,,,,جمع
2983,غُرََّاقٌ,,,,جمع
2984,غَرَقَةٌ,,,,جمع
6441,مُغْرِقٌ,فاعل,أَغْرَقَ,مذكر,مفرد
4962,غَارِمٌ,فاعل,غَرِمَ,مذكر,مفرد
544,مُغْرِي,فاعل,أَغْرَى,مذكر,مفرد
4963,غَازِلٌ,فاعل,غَزَلَ,مذكر,مفرد
5549,مُتَغَازِلٌ,فاعل,تَغَازَلَ,مذكر,مفرد
5555,مُتَغَزِّلٌ,فاعل,تَغَزَّلَ,مذكر,مفرد
6432,مُغَازِلٌ,فاعل,غَازَلَ,مذكر,مفرد
2985,غَازِي,فاعل,غَزَا,مذكر,مفرد
2986,غُزَاةٌ,,,,جمع
2987,غَوَازِي,,,,جمع
