#رقم,مشكول,صنف,أصل,جنس,عدد
6403,تَمْريغٌ,مصدر,مَرَّغَ,مذكر,مفرد
6404,مُرُوقٌ,مصدر,مَرَقَ,مذكر,مفرد
6405,تَمْرينٌ,مصدر,مَرَّنَ,مذكر,مفرد
6406,تَمارينُ,مصدر,مَرَّنَ,مؤنث,جمع
6407,مُرُونَةٌ,مصدر,مَرَنَ,مؤنث,مفرد
6408,مُرُوءةٌ,مصدر,مَرُؤَ,مؤنث,مفرد
6409,مَزٌّ,مصدر,مَزَّ,مذكر,مفرد
6410,مَزْجٌ,مصدر,مَزَجَ,مذكر,مفرد
6411,مَسْكٌ,مصدر,مَسَكَ,مذكر,مفرد
6412,مُزَاحٌ,مصدر,مَزَحَ,مذكر,مفرد
6413,مَزْحٌ,مصدر,مَزَحَ,مذكر,مفرد
6414,تَمْزيقٌ,مصدر,مَزَّقَ,مذكر,مفرد
6415,تَمْسيحٌ,مصدر,مَسَّحَ,مذكر,مفرد
6416,مِسَاحَةٌ,مصدر,مَسَحَ,مؤنث,مفرد
6417,مَسْحٌ,مصدر,مَسَحَ,مذكر,مفرد
6418,مَسْخٌ,مصدر,مَسَخَ,مذكر,مفرد
6419,تَمْسيدٌ,مصدر,مَسَّدَ,مذكر,مفرد
6420,تَمْسيكٌ,مصدر,مَسَّكَ,مذكر,مفرد
6421,مَصٌّ,مصدر,مَصَّ,مذكر,مفرد
6422,مُسُكٌ,مصدر,مَسَكَ,مؤنث,جمع
6423,مُسُوكٌ,مصدر,مَسَكَ,مؤنث,جمع
6424,مَسٌّ,مصدر,مَسَّ,,جمع
6425,تَمْسِيَةٌ,مصدر,مَسَّى,مؤنث,مفرد
6426,مَشْجٌ,مصدر,مَشَجَ,مذكر,مفرد
6427,أَمْشَاجٌ,مصدر,مَشَجَ,مؤنث,جمع
6428,تَمْشيطٌ,مصدر,مَشَّطَ,مذكر,مفرد
6429,تَمْشِيَةٌ,مصدر,مَشَّى,مؤنث,مفرد
6430,مَشْيٌ,مصدر,مَشَى,مذكر,مفرد
6431,مُضِيٌّ,مصدر,مَضَى,مذكر,مفرد
6432,تَمْصيرٌ,مصدر,مَصَّرَ,مذكر,مفرد
6433,مَصْلٌ,مصدر,مَصَلَ,مذكر,مفرد
6434,مُصُولٌ,مصدر,مَصَلَ,مؤنث,جمع
6435,مَضَضٌ,مصدر,مَضَّ,مذكر,مفرد
6436,مَضٌّ,مصدر,مَضَّ,مذكر,مفرد
6437,مَضْغٌ,مصدر,مَضَغَ,مذكر,مفرد
6438,مَضْمَضَةٌ,مصدر,مَضْمَضَ,مؤنث,مفرد
6439,تَمْضِيَةٌ,مصدر,مَضَّى,مؤنث,مفرد
6440,مَضَاءٌ,مصدر,مَضَى,مذكر,مفرد
6441,مَقْمَقَةٌ,مصدر,مَقْمَقَ,مؤنث,مفرد
6442,مَطَرٌ,مصدر,مَطَرَ,مذكر,مفرد
6443,أَمْطَارٌ,مصدر,مَطَرَ,مؤنث,جمع
6444,مَعْجَمَةٌ,مصدر,مَعْجَمَ,مؤنث,مفرد
6445,مَعْمَعَةٌ,مصدر,مَعْمَعَ,مؤنث,مفرد
6446,مَعَامِعُ,مصدر,مَعْمَعَ,مؤنث,جمع
6447,مَغْصٌ,مصدر,مُغِصَ,,جمع
6448,أَمْغَاصٌ,مصدر,مُغِصَ,,جمع
6449,مَغْنَطَةٌ,مصدر,مَغْنَطَ,مؤنث,مفرد
6450,مَقْتٌ,مصدر,مَقَتَ,مذكر,مفرد
6451,مَلَلٌ,مصدر,مَلَّ,مذكر,مفرد
6452,مُكَاءٌ,مصدر,مَكَا,مذكر,مفرد
6453,مُكْثٌ,مصدر,مَكَثَ,مذكر,مفرد
6454,مَكْرٌ,مصدر,مَكَرَ,مذكر,مفرد
6455,مَكْسٌ,مصدر,مَكَسَ,مذكر,مفرد
6456,مُكُوسٌ,مصدر,مَكَسَ,مؤنث,جمع
6457,تَمْكِينٌ,مصدر,مَكَّنَ,مذكر,مفرد
6458,مَكَانَةٌ,مصدر,مَكُنَ,مؤنث,مفرد
6459,مَكْنَنَةٌ,مصدر,مَكْنَنَ,مؤنث,مفرد
6460,مَلاَلٌ,مصدر,مَلَّ,مذكر,مفرد
6461,أَمْلاَكٌ,مصدر,مَلَكَ,مؤنث,جمع
6462,تَمْلِيحٌ,مصدر,مَلَّحَ,مذكر,مفرد
6463,مُلُوحَةٌ,مصدر,مَلُحَ,مؤنث,مفرد
6464,تَمْلِيسٌ,مصدر,مَلَّسَ,مذكر,مفرد
6465,مَلاَسَةٌ,مصدر,مَلُسَ,مؤنث,مفرد
6466,مَلَصٌ,مصدر,مَلِصَ,مذكر,مفرد
6467,تَمْلِيطٌ,مصدر,مَلَّطَ,مذكر,مفرد
6468,مَلَقٌ,مصدر,مَلَقَ,مذكر,مفرد
6469,تَمْلِيكٌ,مصدر,مَلَّكَ,مذكر,مفرد
6470,مُلْكٌ,مصدر,مَلَكَ,مذكر,مفرد
6471,تَمْنِيةٌ,مصدر,مَنَّى,مؤنث,مفرد
6472,مَمْلَكَةٌ,مصدر,مَلَكَ,مؤنث,مفرد
6473,مَلْمَلَةٌ,مصدر,مَلْمَلَ,مؤنث,مفرد
6474,مِنَّةٌ,مصدر,مَنَّ,مؤنث,مفرد
6475,مِنَنٌ,مصدر,مَنَّ,مؤنث,جمع
6476,مَنٌّ,مصدر,مَنَّ,مذكر,مفرد
6477,مَنْحٌ,مصدر,مَنَحَ,مذكر,مفرد
6478,مَنَاعَةٌ,مصدر,مَنَعَ,مؤنث,مفرد
6479,مَنْعٌ,مصدر,مَنَعَ,مذكر,مفرد
6480,هَزْلٌ,مصدر,هَزَلَ,مذكر,مفرد
6481,مِهْنَةٌ,مصدر,مَهَنَ,مؤنث,مفرد
6482,مَهَا,مصدر,مَهَا,مذكر,مفرد
6483,تَمْهِيدٌ,مصدر,مَهَّدَ,مذكر,مفرد
6484,مَهْدٌ,مصدر,مَهَدَ,مذكر,مفرد
6485,مُهُودٌ,مصدر,مَهَدَ,مؤنث,جمع
6486,مَهَارَةٌ,مصدر,مَهَرَ,مؤنث,مفرد
6487,مَهْرٌ,مصدر,مَهَرَ,مذكر,مفرد
6488,مُهُورٌ,مصدر,مَهَرَ,مؤنث,جمع
6489,تَمْهِيلٌ,مصدر,مَهَّلَ,مذكر,مفرد
6490,مُهْلَةٌ,مصدر,مَهَلَ,مؤنث,مفرد
6491,مِهَنٌ,مصدر,مَهَنَ,مؤنث,جمع
6492,مَهَانَةٌ,مصدر,مَهُنَ,,جمع
6493,تَمْوِيتٌ,مصدر,مَوَّتَ,مذكر,مفرد
6494,تَمْوِيلٌ,مصدر,مَوَّلَ,مذكر,مفرد
6495,تَمْوِينٌ,مصدر,موَّنَ,مذكر,مفرد
6496,تَمْوِيهٌ,مصدر,مَوَّهَ,مذكر,مفرد
6497,تَمْييزٌ,مصدر,مَيَّزَ,مذكر,مفرد
6498,مَبَرَّةٌ,مصدر ميمي,بَرَّ,مؤنث,مفرد
6499,مَبَارُّ,مصدر ميمي,بَرَّ,مؤنث,جمع
6500,مُقَامٌ,مصدر ميمي,قَامَ,مذكر,مفرد
6501,مَلَفٌّ,مصدر ميمي,لَفَّ,مذكر,مفرد
6502,مَلْمَسٌ,مصدر ميمي,لَمَسَ,مذكر,مفرد
6503,مَلاَمِسُ,مصدر ميمي,لَمَسَ,مؤنث,جمع
6504,مَنْأىً,مصدر ميمي,نَأَى,مذكر,مفرد
6505,منأيات,مصدر ميمي,نَأَى,مؤنث,جمع
6506,نَوْبَةٌ,مصدر,نَابَ,مؤنث,مفرد
6507,نُوَبٌ,مصدر,نَابَ,مؤنث,جمع
6508,نَوْبٌ,مصدر,نَابَ,مذكر,مفرد
6509,نِيَابَةٌ,مصدر,نَابَ,مؤنث,مفرد
6510,مَنَابٌ,مصدر,ناب,مذكر,مفرد
6511,مُنَازَعَةٌ,مصدر,نَازَعَ,مؤنث,مفرد
6512,مُنَابذَةٌ,مصدر,نَابَذَ,مؤنث,مفرد
6513,مُنَاجَدَةٌ,مصدر,نَاجَدَ,مؤنث,مفرد
6514,مُنَاجَاةٌ,مصدر,نَاجَى,مؤنث,مفرد
6515,نُوَاحٌ,مصدر,نَاحَ,مذكر,مفرد
6516,نَوْحٌ,مصدر,نَاحَ,مذكر,مفرد
6517,مُنَادَمَةٌ,مصدر,نَادَمَ,مؤنث,مفرد
6518,مُنَادَاةٌ,مصدر,نَادَى,مؤنث,مفرد
6519,نِدَاءٌ,مصدر,نَادَى,مذكر,مفرد
6520,نَوَارٌ,مصدر,نَارَ-يَنُورُ,مذكر,مفرد
6521,مُنَاظَرَةٌ,مصدر,نَاظَرَ,مؤنث,مفرد
6522,نِزَالٌ,مصدر,نَازَلَ,مذكر,مفرد
6523,مُنَاسَبَةٌ,مصدر,نَاسَبَ,مؤنث,مفرد
6524,مُنَاشَدَةٌ,مصدر,نَاشَدَ,مؤنث,مفرد
6525,مُنَاصَرَةٌ,مصدر,نَاصَرَ,مؤنث,مفرد
6526,مُنَاصَفَةٌ,مصدر,نَاصَفَ,مؤنث,مفرد
6527,نِضَالٌ,مصدر,نَاضَلَ,مذكر,مفرد
6528,نِيَاطٌ,مصدر,نَاطَ,مذكر,مفرد
6529,أَنْوِطَةٌ,مصدر,نَاطَ,مؤنث,جمع
6530,نُوطٌ,مصدر,نَاطَ,مؤنث,جمع
6531,أَنْوَالٌ,مصدر,نَالَ,مؤنث,جمع
6532,مُنَافَحَةٌ,مصدر,نَافَحَ,مؤنث,مفرد
6533,مُنَافَسَةٌ,مصدر,نَافَسَ,مؤنث,مفرد
6534,مُنَافَقَةٌ,مصدر,نَافَقَ,مؤنث,مفرد
6535,نِفَاقٌ,مصدر,نَافَقَ,مذكر,مفرد
6536,مُنَاقَشَةٌ,مصدر,نَاقَشَ,مؤنث,مفرد
6537,نِقَاشٌ,مصدر,نَاقَشَ,مذكر,مفرد
6538,مُنَاقَضَةٌ,مصدر,نَاقَضَ,مؤنث,مفرد
6539,نَوَالٌ,مصدر,نَالَ,مذكر,مفرد
6540,نَوْلٌ,مصدر,نَالَ,مذكر,مفرد
6541,تَنْبِئَةٌ,مصدر,نَبَّأَ,مؤنث,مفرد
6542,نَيْلٌ,مصدر,نَالَ,مذكر,مفرد
6543,نَوْمٌ,مصدر,نَامَ,مذكر,مفرد
6544,مُنَاهَضَةٌ,مصدر,نَاهَضَ,مؤنث,مفرد
6545,نَوْهٌ,مصدر,نَاهَ-يَنُوهُ,مذكر,مفرد
6546,مُنَاوَأَةٌ,مصدر,نَاوَأَ,مؤنث,مفرد
6547,مُنَاوَبَةٌ,مصدر,نَاوَبَ,مؤنث,مفرد
6548,مُنَاوَرَةٌ,مصدر,نَاوَرَ,مؤنث,مفرد
6549,مُنَاوَشَةٌ,مصدر,نَاوَشَ,مؤنث,مفرد
6550,نَأْيٌ,مصدر,نأى,مذكر,مفرد
6551,نَبْضٌ,مصدر,نَبَضَ,مذكر,مفرد
6552,نَبْوَةٌ,مصدر,نَبَا,مؤنث,مفرد
6553,نَبَاتٌ,مصدر,نَبَتَ,مذكر,مفرد
6554,نَبْتٌ,مصدر,نَبَتَ,مذكر,مفرد
6555,نَبْتَةٌ,مصدر,نَبَتَ,مؤنث,مفرد
6556,نُبَاحٌ,مصدر,نَبَحَ,مذكر,مفرد
6557,نَبْحٌ,مصدر,نَبَحَ,مذكر,مفرد
6558,نَبْذٌ,مصدر,نَبَذَ,مذكر,مفرد
6559,نَبْرٌ,مصدر ,نَبَرَ,مذكر,مفرد
6560,نَبَضَانٌ,مصدر,نَبَضَ,مذكر,مفرد
6561,تَنْبِيهٌ,مصدر,نَبَّهَ,مذكر,مفرد
6562,نَبْعٌ,مصدر,نَبَعَ,مذكر,مفرد
6563,نَبْعَةٌ,مصدر,نَبَعَ,مؤنث,مفرد
6564,نُبُوغٌ,مصدر,نَبَغَ,مذكر,مفرد
6565,نَبْلٌ,مصدر,نَبَلَ,مذكر,مفرد
6566,نَبْلَةٌ,مصدر,نَبَلَ,مؤنث,مفرد
6567,نِبَالٌ,مصدر,نَبَلَ,مؤنث,جمع
6568,أَنْبَالٌ,مصدر,نَبَلَ,مؤنث,جمع
6569,نَبَالَةٌ,مصدر,نَبُلَ,مؤنث,مفرد
6570,نُبْلٌ,مصدر,نَبُلَ,مذكر,مفرد
6571,نَثِيثٌ,مصدر,نَثَّ,مذكر,مفرد
6572,نَبَاهَةٌ,مصدر,نَبَهَ,,مفرد
6573,نُتُوءٌ,مصدر,نَتَأَ,مذكر,مفرد
6574,نَتْحٌ,مصدر,نَتَحَ,مذكر,مفرد
6575,نُتُوحٌ,مصدر,نَتَحَ,مؤنث,جمع
6576,تَنْتِيفٌ,مصدر,نَتَّفَ,مذكر,مفرد
6577,نَتْفٌ,مصدر,نَتَفَ,مذكر,مفرد
6578,تَنْتِينٌ,مصدر,نَتَّنَ,مذكر,مفرد
6579,نَتْنٌ,مصدر,نَتُنَ,مذكر,مفرد
6580,نُتُونَةٌ,مصدر,نَتُنَ,مؤنث,مفرد
6581,نَجْبٌ,مصدر,نَجَبَ,مذكر,مفرد
6582,نِثَارٌ,مصدر,نَثَرَ,مذكر,مفرد
6583,نَثْرٌ,مصدر,نَثَرَ,مذكر,مفرد
6584,نَجْوٌ,مصدر ,نَجَا,مذكر,مفرد
6585,نِجَاءٌ,مصدر ,نَجَا,مؤنث,جمع
6586,نُجُوٌّ,مصدر ,نَجَا,مؤنث,جمع
6587,نَجَاةٌ,مصدر,نَجَا,مؤنث,مفرد
6588,نَجْوَى,مصدر,نَجَا,مذكر,مفرد
6589,نَجَاوَى,مصدر,نَجَا,مؤنث,جمع
6590,نَجَابَةٌ,مصدر,نَجَبَ,مؤنث,مفرد
6591,تَنْجيحٌ,مصدر,نَجَّحَ,مذكر,مفرد
6592,نجَاحٌ,مصدر,نَجَحَ,مذكر,مفرد
6593,تَنْجِيدٌ,مصدر,نَجَّدَ,مذكر,مفرد
6594,نَجْدٌ,مصدر,نَجَدَ,مذكر,مفرد
6595,أَنْجُدٌ,مصدر,نَجَدَ,مؤنث,جمع
6596,نِجَادٌ,مصدر,نَجَدَ,مؤنث,جمع
6597,نُجُودٌ,مصدر,نَجَدَ,مؤنث,جمع
6598,نَجَدٌ,مصدر,نَجِدَ,مذكر,مفرد
6599,أَنْجَادٌ,مصدر,نَجِدَ,مؤنث,جمع
6600,نُجُودٌ,مصدر,نَجَدَ,,جمع
6601,نَجْرٌ,مصدر,نَجَرَ,مذكر,مفرد
6602,نَجْزٌ,مصدر ,نَجَزَ,مذكر,مفرد
6603,تَنْجِيزٌ,مصدر,نَجَّزَ,مذكر,مفرد
6604,تَنْجِيسٌ,مصدر,نَجَّسَ,مذكر,مفرد
6605,نَجَاسَةٌ,مصدر,نَجُسَ,مؤنث,مفرد
6606,نَجَسٌ,مصدر,نَجِسَ,مذكر,مفرد
6607,أَنْجَاسٌ,مصدر,نَجِسَ,مؤنث,جمع
6608,نَجْلٌ,مصدر,نَجَلَ,مذكر,مفرد
6609,أَنْجَالٌ,مصدر,نَجَلَ,مؤنث,جمع
6610,نَجْمٌ,مصدر ,نَجَمَ,مذكر,مفرد
6611,نَحِيبٌ,مصدر,نَحَبَ,مذكر,مفرد
6612,نَجْمَةٌ,مصدر ,نَجَمَ,مؤنث,مفرد
6613,نُجُومٌ,مصدر ,نَجَمَ,مؤنث,جمع
6614,أَنْجُمٌ,مصدر ,نَجَمَ,مؤنث,جمع
6615,تَنْجِيمٌ,مصدر,نَجَّمَ,مذكر,مفرد
6616,نَحِيحٌ,مصدر,نَحَّ,مذكر,مفرد
6617,تَنْحِيَةٌ,مصدر,نَحَّا,مؤنث,مفرد
6618,نَحْوٌ,مصدر,نَحَا,مذكر,مفرد
6619,أَنْحَاءٌ,مصدر,نَحَا,مؤنث,جمع
6620,نَحْبٌ,مصدر,نَحَبَ,مذكر,مفرد
6621,نُحْلٌ,مصدر,نَحَلَ,مذكر,مفرد
6622,نَحْتٌ,مصدر,نَحَتَ,مذكر,مفرد
6623,نَحِيتٌ,مصدر,نَحَتَ,مذكر,مفرد
6624,نَحِيتَةٌ,مصدر,نَحَتَ,مؤنث,مفرد
6625,نَحْرٌ,مصدر,نَحَرَ,مذكر,مفرد
6626,تَنْحيسٌ,مصدر,نَحَّسَ,مذكر,مفرد
6627,نَحْسٌ,مصدر,نَحَسَ,مذكر,مفرد
6628,نُحُوسٌ,مصدر,نَحَسَ,مؤنث,جمع
6629,أَنْحُسٌ,مصدر,نَحَسَ,مؤنث,جمع
6630,نَحَافَةٌ,مصدر,نَحَفَ,,جمع
6631,نَدٌّ,مصدر,نَدَّ,مذكر,مفرد
6632,نَحْلٌ,مصدر,نَحَلَ,مذكر,مفرد
6633,نَحْلَةٌ,مصدر,نَحَلَ,مؤنث,مفرد
6634,نُحُولٌ,مصدر,نَحَلَ,مذكر,مفرد
6635,نَحِيمٌ,مصدر,نَحَمَ,مذكر,مفرد
6636,نَخْوَةٌ,مصدر,نَخَا,مؤنث,مفرد
6637,نَخْبٌ,مصدر,نَخَبَ,مذكر,مفرد
6638,أَنْخَابٌ,مصدر,نَخَبَ,مؤنث,جمع
6639,نَخِيرٌ,مصدر,نَخَرَ,مذكر,مفرد
6640,نَخْلٌ,مصدر,نَخَلَ,مذكر,مفرد
6641,نَدَامَةٌ,مصدر,نَدِمَ,مؤنث,مفرد
6642,نَدِيدٌ,مصدر,نَدَّ,مذكر,مفرد
6643,أَنْدَادٌ,مصدر,نَدَّ,مؤنث,جمع
6644,نَدَبٌ,مصدر,نَدَبَ,مذكر,مفرد
6645,أَنْدَابٌ,مصدر,نَدَبَ,مؤنث,جمع
6646,نُدُوبٌ,مصدر,نَدَبَ,مؤنث,جمع
6647,نَدْبٌ,مصدر,نَدَبَ,مذكر,مفرد
6648,تَنْدِيدٌ,مصدر,نَدَّدَ,مذكر,مفرد
6649,نُدُورٌ,مصدر,نَدَرَ,مذكر,مفرد
6650,تَنْدِيفٌ,مصدر,نَدَّفَ,مذكر,مفرد
6651,نُزُوزٌ,مصدر,نَزَّ,مؤنث,جمع
6652,نَدَمٌ,مصدر,نَدِمَ,مذكر,مفرد
6653,نَدًى,مصدر ,نَدِيَ,مذكر,مفرد
6654,أَنْدَاءٌ,مصدر ,نَدِيَ,مؤنث,جمع
6655,أَنْدِيَةٌ,مصدر ,نَدِيَ,مؤنث,جمع
6656,نِذَارَةٌ,مصدر,نَذِرَ,مؤنث,مفرد
6657,نَذْرٌ,مصدر,نَذَرَ,أَنْذَرَ,مفرد
6658,نُذُورٌ,مصدر,نَذَرَ,أَنْذَرَ,مفرد
6659,نَذَالَةٌ,مصدر,نَذَلَ,مؤنث,مفرد
6660,نَزٌّ,مصدر,نَزَّ,مذكر,مفرد
6661,نَزْغٌ,مصدر,نَزَغَ,مذكر,مفرد
6662,أَنْزَازٌ,مصدر,نَزَّ,مؤنث,جمع
6663,نَزِيزٌ,مصدر,نَزَّ,مذكر,مفرد
6664,نَزَوَانٌ,مصدر,نَزَا,مذكر,مفرد
6665,نُزُوحٌ,مصدر,نَزَحَ,مذكر,مفرد
6666,تَنْزِيرٌ,مصدر,نَزَّرَ,مذكر,مفرد
6667,نَزْرٌ,مصدر,نَزَرَ,,مفرد
6668,نِزَاعٌ,مصدر,نَزَعَ,مذكر,مفرد
6669,نَزْعٌ,مصدر,نَزَعَ,مذكر,مفرد
6670,نُزُوعٌ,مصدر,نَزَعَ,مذكر,مفرد
6671,نَزَاهَةٌ,مصدر,نَزُهَ,مؤنث,مفرد
6672,نَزْفٌ,مصدر,نَزَفَ,مذكر,مفرد
6673,نُزُوقٌ,مصدر,نَزَقَ,مذكر,مفرد
6674,نَزَقٌ,مصدر,نَزِقَ,مذكر,مفرد
6675,تَنْزِيلٌ,مصدر,نَزَّلَ,مذكر,مفرد
6676,نِزَالَةٌ,مصدر,نَزَلَ,مؤنث,مفرد
6677,نُزُولٌ,مصدر,نَزَلَ,مذكر,مفرد
6678,نَزَلٌ,مصدر,نَزِلَ,مذكر,مفرد
6679,أَنْزَالٌ,مصدر,نَزِلَ,مؤنث,جمع
6680,تَنْزِيهٌ,مصدر,نَزَّهَ,مذكر,مفرد
6681,مَنَاسِكُ,مصدر,نَسَكَ,مؤنث,جمع
6682,نِسْبَةٌ,مصدر,نَسَبَ,مؤنث,مفرد
6683,نِسَبٌ,مصدر,نَسَبَ,مؤنث,جمع
6684,نَسَبٌ,مصدر,نَسَبَ,مذكر,مفرد
6685,أَنْسَابٌ,مصدر,نَسَبَ,مؤنث,جمع
6686,نَسِيبٌ,مصدر,نَسَبَ,مذكر,مفرد
6687,أَنْسِبَاءُ,مصدر,نَسَبَ,مؤنث,جمع
6688,نَسْجٌ,مصدر,نَسَجَ,مذكر,مفرد
6689,تَنْسِيقٌ,مصدر,نَسَّقَ,مذكر,مفرد
6690,مَنْسَكٌ,مصدر,نَسَكَ,مذكر,مفرد
6691,نُسْكٌ,مصدر,نَسَكَ,مذكر,مفرد
6692,نَسْلٌ,مصدر,نَسَلَ,مذكر,مفرد
6693,أَنْسَالٌ,مصدر,نَسَلَ,مؤنث,جمع
6694,نَسِيمٌ,مصدر,نَسَمَ,مذكر,مفرد
6695,نِسْيَانٌ,مصدر,نَسِيَ,مذكر,مفرد
6696,نَسْيٌ,مصدر,نَسِيَ,مذكر,مفرد
6697,أَنْسَاءٌ,مصدر,نَسِيَ,مؤنث,جمع
6698,نَشٌّ,مصدر,نَشَّ,مذكر,مفرد
6699,تَنْشِئَةٌ,مصدر,نَشَّأَ,مؤنث,مفرد
6700,نَشْءٌ,مصدر,نَشَأَ,مذكر,مفرد
6701,نَشَأٌ,مصدر,نَشَأَ,مؤنث,جمع
6702,نَشَأٌ,مصدر,نَشَأَ,مؤنث,جمع
6703,نَشْأَةٌ,مصدر,نَشَأَ,مؤنث,مفرد
6704,نُشُوءٌ,مصدر,نَشَأَ,مذكر,مفرد
